-8.2950961590e-01,1.1577134132e+00
-6.0981094837e-01,1.4816697836e+00
-5.8162212372e-01,1.3249061108e+00
3.2035318017e-01,2.8816699982e-01
5.0119614601e-01,4.7250315547e-02
-6.4964157343e-01,1.3496609926e+00
4.4866240025e-01,1.2010671198e-01
-2.9828560352e-01,1.5447766781e+00
-9.8926198483e-01,6.7121231556e-01
-4.9375188351e-01,5.8929276466e-01
5.1648288965e-01,5.4828215390e-02
-1.2883932889e-01,1.8321623802e+00
-7.1105945110e-01,1.1802278757e+00
-6.4923214912e-01,1.3293465376e+00
-6.3300204277e-01,1.2960044146e+00
-8.9988136292e-01,1.1664663553e+00
-4.5750579238e-01,1.6455792189e+00
-6.3562107086e-01,1.5184700489e+00
-3.9161509275e-01,1.6659421921e+00
-6.3204127550e-01,1.4381012917e+00
-5.4564082623e-01,1.4388904572e+00
-5.7796692848e-01,1.3397741318e+00
-5.5826711655e-01,1.5106180906e+00
-3.0169844627e-01,1.6639522314e+00
-2.0402178168e-01,7.4547415972e-01
-7.9389554262e-01,1.1517374516e+00
-6.6932654381e-01,1.3724483252e+00
-4.1285288334e-01,1.5751204491e+00
-7.1001076698e-01,1.3979057074e+00
-7.3610085249e-01,1.3114379644e+00
-8.2601082325e-01,1.3001021147e+00
-4.3753558397e-01,1.5011982918e+00
-4.1874977946e-01,1.5649882555e+00
-5.5811470747e-01,1.3470959663e+00
-5.5904406309e-01,1.2498803139e+00
-8.2712888718e-01,1.3174571991e+00
-4.3924936652e-01,1.5388340950e+00
-7.2998988628e-01,1.2757605314e+00
-7.7780640125e-01,1.0851061344e+00
-4.3126267195e-01,1.4231042862e+00
3.5084372759e-01,-3.1258389354e-02
-6.0506975651e-01,1.4687154293e+00
-4.5189005136e-01,1.6263067722e+00
-6.5422117710e-01,1.2286326885e+00
-7.7478212118e-01,1.2259873152e+00
-4.2788377404e-01,5.2016234398e-01
-9.1609716415e-01,1.3279241323e+00
-7.3611092567e-01,1.1814455986e+00
8.7048882246e-01,1.3265421987e-01
-9.4942986965e-01,1.1625318527e+00
-7.9027581215e-01,1.1185249090e+00
-4.2550492287e-01,1.4806629419e+00
-3.8589161634e-01,1.6782712936e+00
-9.3296825886e-01,1.1640324593e+00
-3.2968759537e-01,1.6746401787e+00
-8.4273302555e-01,1.5940941572e+00
-8.7774139643e-01,1.2118024826e+00
-6.6439586878e-01,1.3991414309e+00
-8.9755511284e-01,5.3366672993e-01
-3.3120137453e-01,1.6686257124e+00
-7.7561986446e-01,1.4854671955e+00
3.1196594238e-01,-2.4594366550e-05
-7.5977313519e-01,1.1540869474e+00
-6.3160270452e-01,1.3472104073e+00
-5.6241029501e-01,1.3724489212e+00
-7.3551702499e-01,4.9114829302e-01
-1.0015878677e+00,1.0682363510e+00
-6.6143786907e-01,1.5025998354e+00
7.9799318314e-01,3.7943758070e-02
-4.2170453072e-01,1.5097007751e+00
-4.2170453072e-01,1.5097007751e+00
-6.2389624119e-01,1.2202851772e+00
-5.0729370117e-01,1.4321299791e+00
5.6993591785e-01,1.9237585366e-01
-3.5502520204e-01,1.5866067410e+00
-6.1977326870e-01,1.4014631510e+00
-4.9959909916e-01,1.5546829700e+00
-5.5491316319e-01,1.7220841646e+00
-4.2249426246e-01,1.6871700287e+00
-1.1991312504e+00,8.7943899632e-01
2.9501083493e-01,2.6357066631e-01
-6.2308323383e-01,1.3758531809e+00
-5.5213695765e-01,1.5294209719e+00
-5.0606745481e-01,1.3945910931e+00
-5.7876032591e-01,1.4625529051e+00
-9.4231534004e-01,1.0221711397e+00
-7.6796245575e-01,1.5457472801e+00
-6.7338216305e-01,1.1486163139e+00
-8.4939694405e-01,1.1421654224e+00
-6.4677864313e-01,1.3836913109e+00
-7.3882174492e-01,1.1172869205e+00
-8.4117490053e-01,1.2873702049e+00
6.7349261045e-01,-6.4125508070e-03
-4.6668952703e-01,1.4415329695e+00
-7.1924567223e-01,1.2697051764e+00
-6.0190081596e-01,1.3888907433e+00
-5.9817206860e-01,1.2648187876e+00
8.8297498226e-01,1.5983034670e-01
-5.9739375114e-01,1.3916705847e+00
-7.0424985886e-01,1.3844888210e+00
-4.2718023062e-01,1.4625500441e+00
6.4095109701e-01,1.1654669046e-01
5.1715731621e-01,1.7036977410e-01
-6.9845032692e-01,1.3937412500e+00
5.1321852207e-01,-1.0102324188e-01
-9.0366125107e-01,1.2600185871e+00
2.0516981184e-01,-1.5180385113e-01
-3.5443049669e-01,1.5561529398e+00
1.7435951531e-01,-2.8812363744e-02
-2.9061934352e-01,1.6686038971e+00
5.4920047522e-01,-5.8638244867e-02
7.2058403492e-01,1.2194776535e-01
-7.1774339676e-01,3.9009809494e-01
1.4496760070e-01,-9.8289124668e-02
1.5574711561e-01,3.9210239053e-01
2.6225572824e-01,-8.1938982010e-02
-8.1470602751e-01,6.1299538612e-01
-1.0022852421e+00,1.0393669605e+00
-8.6878108978e-01,1.2080314159e+00
-5.5293357372e-01,1.5110259056e+00
-6.2623476982e-01,1.3465150595e+00
7.4349111319e-01,1.5585094690e-02
-3.7626409531e-01,1.5686322451e+00
-6.3373911381e-01,1.4480988979e+00
-5.0860154629e-01,1.7051643133e+00
-4.9384939671e-01,1.5293147564e+00
-1.3718509674e-01,5.7265794277e-01
-6.2633609772e-01,1.3599494696e+00
3.6170214415e-01,6.9967091084e-02
5.3839230537e-01,8.7759327888e-01
-5.4128134251e-01,1.5166558027e+00
-6.6515445709e-01,1.3221201897e+00
-6.6515445709e-01,1.3221201897e+00
-8.7242847681e-01,1.2326575518e+00
-6.0115319490e-01,1.3049849272e+00
-7.5807327032e-01,1.2685707808e+00
-3.1784686446e-01,1.4185001850e+00
-4.9174815416e-01,1.4676547050e+00
4.3432021141e-01,1.2662799656e-01
-3.4011572599e-01,1.6779582500e+00
-5.4230201244e-01,1.4864932299e+00
-5.1233565807e-01,1.5134036541e+00
-5.3714323044e-01,1.5281703472e+00
-5.4377698898e-01,1.4168239832e+00
-4.3721535802e-01,1.7418007851e+00
4.3157631159e-01,2.9529920220e-01
-7.1167373657e-01,1.3527590036e+00
-5.6744635105e-01,1.3471916914e+00
6.3002204895e-01,1.7955400050e-02
-6.4410853386e-01,1.4661848545e+00
-4.2702013254e-01,1.4696896076e+00
-4.9195939302e-01,1.4956984520e+00
-4.9195939302e-01,1.4956984520e+00
9.1176196933e-02,4.4233843684e-01
-5.4962062836e-01,1.4282147884e+00
-4.5742857456e-01,1.5721533298e+00
-5.5921941996e-01,1.4888168573e+00
-3.5422080755e-01,1.6760898829e+00
-3.0557802320e-01,1.7002682686e+00
-1.8989975750e-01,1.5707347393e+00
-4.6472215652e-01,1.6210401058e+00
-1.1656477451e+00,6.2576872110e-01
-8.9528763294e-01,1.0646018982e+00
-7.0476031303e-01,1.4750723839e+00
-4.4037008286e-01,1.4435603619e+00
-5.9301960468e-01,1.3864943981e+00
-5.8353519440e-01,1.3954503536e+00
-5.9301960468e-01,1.3864943981e+00
-4.3564528227e-01,1.5393812656e+00
-6.0293585062e-01,1.5510839224e+00
-5.2499842644e-01,1.4487242699e+00
-6.9642370939e-01,1.1630657911e+00
-6.3095450401e-01,1.4483356476e+00
-3.9329388738e-01,1.6615723372e+00
-3.8904798031e-01,1.5093826056e+00
-5.2561938763e-01,1.7049921751e+00
-9.0640079975e-01,1.2641448975e+00
-4.9965196848e-01,1.5902346373e+00
-4.3947440386e-01,1.4305629730e+00
-3.8380837440e-01,1.6264913082e+00
-6.1115348339e-01,1.4636785984e+00
-6.5178954601e-01,1.3483986855e+00
-4.6969327331e-01,1.3264583349e+00
5.6112444401e-01,2.7679637074e-02
-6.3773685694e-01,1.3887114525e+00
-3.5869616270e-01,1.6721980572e+00
-7.6043570042e-01,1.3146731853e+00
-2.7853900194e-01,1.6964746714e+00
-3.9886528254e-01,1.5313379765e+00
-5.4047846794e-01,1.5269727707e+00
-4.7081109881e-01,1.6398593187e+00
-5.3314101696e-01,1.5875554085e+00
-8.3112299442e-01,1.2492710352e+00
-3.2855352759e-01,1.5511689186e+00
1.5711224079e-01,2.5774520636e-01
3.8852155209e-01,-1.3314259052e-01
-6.5699559450e-01,5.5862772465e-01
-3.0378416181e-01,3.6337193847e-01
3.9881113172e-01,5.8359366655e-01
1.6409501433e-01,5.2740037441e-02
-7.3885142803e-01,1.2334145308e+00
-6.4223778248e-01,1.3569591045e+00
5.8288764954e-01,2.1384008229e-02
5.7224255800e-01,3.9747245610e-02
-3.6228331923e-01,1.6030032635e+00
-7.3954278231e-01,1.2270565033e+00
-4.6601703763e-01,1.2754356861e+00
4.4668295979e-01,1.6520060599e-01
-5.2708315849e-01,1.2822245359e+00
5.2567613125e-01,1.2382835150e-02
-6.0824024677e-01,1.3349920511e+00
-8.7697851658e-01,7.6864361763e-01
-6.7021584511e-01,1.3466387987e+00
-4.0181654692e-01,2.7553677559e-01
2.3930546641e-01,-4.1591554880e-02
-4.9617046118e-01,1.5152270794e+00
3.0430144072e-01,1.5753704309e-01
7.8153675795e-01,1.7923781276e-01
7.6030766964e-01,5.9614747763e-02
5.3025138378e-01,1.0952617228e-01
-7.2997713089e-01,1.1313574314e+00
-5.2065056562e-01,1.3572509289e+00
-8.0979442596e-01,1.1881895065e+00
-4.7106099129e-01,1.5331720114e+00
-7.2101610899e-01,1.2341525555e+00
-5.1387536526e-01,1.6049827337e+00
-7.5684309006e-01,1.2157374620e+00
-7.0763438940e-01,1.3328870535e+00
7.1566826105e-01,-4.7465592623e-02
-3.5623794794e-01,1.5987403393e+00
-7.9040044546e-01,1.2583067417e+00
9.3385559320e-01,5.4133519530e-02
-3.5366401076e-01,1.4871439934e+00
3.2627737522e-01,2.7674280107e-02
-9.8220199347e-01,9.0386044979e-01
6.0243767500e-01,-3.9906069636e-02
-3.6804568768e-01,4.6001496911e-01
-5.5353808403e-01,1.2978699207e+00
8.6507427692e-01,1.1725911498e-01
-4.9668639898e-01,1.4668751955e+00
8.7720537186e-01,7.9044215381e-02
-4.9175179005e-01,1.4598678350e+00
-5.2703458071e-01,1.6017951965e+00
7.0721590519e-01,-1.1582942307e-01
-2.8971534967e-01,1.8798137903e+00
-3.0976134539e-01,1.8436567783e+00
-6.0626882315e-01,1.3698320389e+00
-4.9423193932e-01,1.5186159611e+00
-4.9423193932e-01,1.5186159611e+00
-4.1454029083e-01,1.5540083647e+00
-1.0731933117e+00,7.0736181736e-01
-5.3371435404e-01,1.4851040840e+00
-5.8510053158e-01,1.3457437754e+00
-5.2311050892e-01,1.2067053318e+00
6.1475682259e-01,7.7825538814e-02
3.8806056976e-01,5.8103531599e-02
-5.6363093853e-01,1.3037672043e+00
3.6906653643e-01,1.8712411821e-01
5.6692373753e-01,3.8155335933e-02
-6.5045744181e-01,1.4471802711e+00
-5.2409791946e-01,1.4624259472e+00
-6.5201592445e-01,1.4120898247e+00
-7.6111757755e-01,1.0362790823e+00
2.9289039969e-01,4.1085779667e-03
-5.1923406124e-01,1.4811776876e+00
6.8504947424e-01,-2.1905824542e-02
-2.6734882593e-01,5.2188539505e-01
-6.7858898640e-01,1.2244920731e+00
5.8588087559e-01,-8.7783038616e-03
-6.8908578157e-01,1.2692091465e+00
5.4356831312e-01,-1.7755329609e-02
8.7301474810e-01,5.1940917969e-02
-6.0459852219e-01,1.4396910667e+00
2.8674578667e-01,6.3390707970e-01
-4.3481791019e-01,1.6582375765e+00
-8.1229054928e-01,1.7927527428e+00
-5.1644605398e-01,1.3623270988e+00
-8.0332934856e-01,1.2254394293e+00
-7.8966057301e-01,1.3102389574e+00
-7.2595041990e-01,1.2348015308e+00
6.0954880714e-01,1.3878919184e-01
-4.7842141986e-01,1.6291269064e+00
-5.5258285999e-01,1.3143185377e+00
5.5718183517e-01,1.0516836494e-01
-6.2564235926e-01,1.5072147846e+00
-7.9349792004e-01,1.0892349482e+00
5.6722342968e-01,-3.5448044538e-02
-8.8920637965e-02,5.8108395338e-01
-8.1729948521e-01,1.3057360649e+00
-7.0466339588e-01,1.3595587015e+00
-6.7594468594e-01,1.4595044851e+00
-5.2849704027e-01,1.3190828562e+00
-4.8302060366e-01,1.5986945629e+00
-6.9983440638e-01,1.4417856932e+00
7.1044558287e-01,1.5390650928e-01
-7.4358451366e-01,1.2693930864e+00
-9.2859148979e-02,8.7868928909e-02
5.7356464863e-01,6.6036745906e-02
-3.6918762326e-01,1.5918469429e+00
-4.4676005840e-01,1.6516630650e+00
-7.3369920254e-01,1.0845594406e+00
-7.3369920254e-01,1.0845594406e+00
-5.1380336285e-01,1.5875653028e+00
2.7887004614e-01,-5.4026126862e-02
5.8926278353e-01,-1.6677485406e-01
-1.1499100924e-01,1.9050221443e+00
-7.6605975628e-01,1.4562711716e+00
-5.2699828148e-01,1.4085385799e+00
-8.4547239542e-01,1.2647470236e+00
-8.5798126459e-01,1.0415141582e+00
-6.6041040421e-01,1.4241135120e+00
-6.9062501192e-01,1.2467926741e+00
-6.8956291676e-01,1.3810653687e+00
-7.4006468058e-01,1.4806609154e+00
-7.4630844593e-01,1.2502510548e+00
-3.7188243866e-01,1.6556965113e+00
-9.1570961475e-01,7.5897234678e-01
-7.1043527126e-01,1.5263864994e+00
-8.2553750277e-01,1.2340706587e+00
-7.2600287199e-01,1.3526774645e+00
-6.8262004852e-01,1.3715567589e+00
-6.7536735535e-01,1.1806045771e+00
-6.4447915554e-01,1.5025141239e+00
-4.0397581458e-01,1.4011464119e+00
-5.7976567745e-01,1.5360195637e+00
-4.4514027238e-01,1.5294396877e+00
-1.2091547251e-01,5.2434813976e-01
-7.1480262280e-01,1.2742991447e+00
-5.1222807169e-01,1.4573419094e+00
-6.5820729733e-01,1.3327159882e+00
-7.1524363756e-01,1.3066470623e+00
-4.5719277859e-01,1.5076919794e+00
-5.4368984699e-01,1.4231884480e+00
-7.2746634483e-01,1.3681585789e+00
-4.0943202376e-01,1.5572403669e+00
-4.3702340126e-01,1.5302809477e+00
-6.8842148781e-01,1.4430817366e+00
-8.6003577709e-01,1.0648154020e+00
-6.0184985399e-01,1.3820116520e+00
3.8168513775e-01,5.0393566489e-02
-9.5411849022e-01,1.1174736023e+00
-2.0273429155e-01,5.6639349461e-01
-7.7250999212e-01,1.1769192219e+00
-3.6223843694e-02,4.9298739433e-01
-4.5773807168e-01,1.2494846582e+00
-7.5532180071e-01,1.1528849602e+00
5.5963790417e-01,3.8639783859e-02
-8.6088699102e-01,8.3416926861e-01
-3.9168155193e-01,1.6491401196e+00
-7.1631175280e-01,1.3073542118e+00
-4.4009810686e-01,4.7841852903e-01
-8.7265712023e-01,1.2722115517e+00
-1.2434414625e+00,9.2289459705e-01
-6.3459503651e-01,1.2887737751e+00
-5.6126743555e-01,1.5041786432e+00
8.0708396435e-01,1.2189775705e-01
-5.6556236744e-01,1.5094641447e+00
-5.4246973991e-01,1.5218712091e+00
-3.9274722338e-01,1.7716822028e-01
-4.8577609658e-01,1.3021260500e+00
-4.4053927064e-01,1.2828803062e+00
-3.7798056006e-01,1.4008076191e+00
-6.7918837070e-01,1.1963710785e+00
3.3527520299e-01,3.1133735180e-01
-4.2034992576e-01,1.5906111002e+00
5.3542399406e-01,1.3795776665e-01
-3.4244027734e-01,1.5541591644e+00
6.3959813118e-01,1.3480505347e-01
-3.2456719875e-01,1.7486631870e+00
-6.3937377930e-01,1.3705658913e+00
6.9045197964e-01,4.2072743177e-02
-6.2257671356e-01,1.3949002028e+00
-4.3222707510e-01,1.4260020256e+00
7.2830045223e-01,-9.0950682759e-02
-1.1026167870e+00,7.9229402542e-01
-6.2220287323e-01,1.3673329353e+00
-6.8297088146e-01,1.3473019600e+00
-7.2500324249e-01,1.2736608982e+00
-7.2500324249e-01,1.2736608982e+00
-7.0081812143e-01,1.3718055487e+00
-8.3477586508e-01,7.5501739979e-01
-4.8935410380e-01,1.4547750950e+00
6.5473937988e-01,1.5131419897e-01
-5.8734685183e-01,1.4312438965e+00
-3.8209944963e-01,1.6840550900e+00
-4.9385702610e-01,5.5105364323e-01
4.8764862120e-02,5.4480302334e-01
-4.6342712641e-01,1.6210221052e+00
-3.6074462533e-01,1.5907690525e+00
-7.2796231508e-01,1.4197683334e+00
-7.8007012606e-01,1.2789028883e+00
-3.9085453749e-01,1.6154093742e+00
-7.0744198561e-01,1.3366612196e+00
-3.7642604113e-01,1.4598821402e+00
-5.7755571604e-01,1.4146058559e+00
-6.0616481304e-01,1.5333657265e+00
-9.2106884718e-01,1.2571008205e+00
-6.6405034065e-01,1.3534219265e+00
-4.0419536829e-01,1.5891985893e+00
-6.1081111431e-01,1.3689465523e+00
-4.9933150411e-01,1.3919922113e+00
-8.9300233126e-01,1.1134644747e+00
-3.4764781594e-01,1.5866193771e+00
-5.3720891476e-01,1.3642468452e+00
-5.0210970640e-01,1.4771836996e+00
-7.0122379065e-01,1.2462050915e+00
-6.6646289825e-01,1.3240004778e+00
-6.6646289825e-01,1.3240004778e+00
-7.6191991568e-01,1.3919802904e+00
-8.9677315950e-01,1.2113842964e+00
-6.5221488476e-01,1.2906949520e+00
-5.7836520672e-01,1.3345365524e+00
-4.4397962093e-01,1.5810000896e+00
-5.9413903952e-01,1.4361907244e+00
-5.0303137302e-01,1.5602822304e+00
-7.9393994808e-01,1.0332741737e+00
-5.0105369091e-01,1.6421772242e+00
-5.1466995478e-01,1.4721996784e+00
-4.4024893641e-01,1.6664582491e+00
-6.9283509254e-01,1.2495825291e+00
-5.0825154781e-01,1.4747869968e+00
-4.5501455665e-01,1.3984224796e+00
-2.9282504320e-01,1.4264036417e+00
-6.8443328142e-01,1.1324338913e+00
-1.1766197681e+00,1.0105404854e+00
-3.3123138547e-01,1.5846502781e+00
2.7941599488e-01,-9.2797160149e-02
-4.0625214577e-01,1.5307365656e+00
-5.9651279449e-01,1.2836658955e+00
-6.7144179344e-01,1.7341136932e+00
-1.4604935646e+00,4.1376811266e-01
-3.1683966517e-01,1.4882009029e+00
-6.7161220312e-01,1.3444041014e+00
4.4419655204e-01,-7.8251384199e-02
-5.6662148237e-01,1.5207867622e+00
-6.7141318321e-01,1.4352946281e+00
-3.0719470978e-01,1.8160398006e+00
-5.6556892395e-01,1.3983744383e+00
-2.0034748316e-01,1.7547298670e+00
-4.9513518810e-01,1.5673160553e+00
-3.6035433412e-01,1.7152463198e+00
-6.6835546494e-01,1.3201262951e+00
-2.0905500650e-01,1.5695656538e+00
-4.9543553591e-01,1.5493524075e+00
1.8459555507e-01,3.8849145174e-01
-2.0276527107e-01,1.7856413126e+00
-1.0359345675e+00,9.6123069525e-01
-4.7935262322e-01,1.5213629007e+00
-7.5308316946e-01,1.3120408058e+00
-6.7667084932e-01,1.2037563324e+00
-8.6816996336e-01,1.1347852945e+00
-8.9804351330e-01,2.4141579866e-01
-4.7617682815e-01,1.4491548538e+00
-6.2865096331e-01,1.3720571995e+00
-5.4725408554e-01,1.8048497438e+00
-7.0486724377e-01,1.3583887815e+00
-7.4402558804e-01,1.2706096172e+00
-5.9278547764e-01,1.2420113087e+00
-4.7240585089e-01,1.6627031565e+00
-6.9220948219e-01,1.4864175320e+00
3.4073457122e-02,3.7349039316e-01
-5.6131112576e-01,1.5885766745e+00
-3.6033090949e-01,1.4417504072e+00
-7.3410820961e-01,1.6204457283e+00
-9.4959759712e-01,9.6051132679e-01
-6.1560702324e-01,1.4072256088e+00
-4.1684725881e-01,1.4934868813e+00
-6.4208102226e-01,1.3159530163e+00
-3.6754518747e-01,1.7055327892e+00
-5.1598882675e-01,1.5428979397e+00
-5.9502822161e-01,1.5342247486e+00
-8.0629169941e-01,1.2999424934e+00
-5.3615897894e-02,1.7562891245e+00
-6.7643761635e-01,1.2621841431e+00
-4.1909456253e-01,1.6199359894e+00
-6.1890238523e-01,1.1910080910e+00
7.5080049038e-01,1.3838386536e-01
-4.5192551613e-01,1.5891882181e+00
-4.7450977564e-01,1.6223391294e+00
7.0287287235e-01,1.1079218984e-01
-9.0036720037e-01,1.2658877373e+00
-1.0862486362e+00,8.6517262459e-01
1.1428155005e-01,-3.2740984112e-02
-1.0211143494e+00,8.6125826836e-01
-8.4451806545e-01,1.3000185490e+00
-5.8789026737e-01,1.3387703896e+00
7.1571600437e-01,-2.5858130306e-02
-7.3650914431e-01,1.2396610975e+00
-7.5192141533e-01,1.2827414274e+00
4.6823722124e-01,1.0535728931e-01
-2.3775084317e-01,1.4907823801e+00
-3.0159729719e-01,3.7442114949e-01
-8.5421007872e-01,1.0998933315e+00
-8.4980982542e-01,1.0535304546e+00
-5.5765652657e-01,1.6748226881e+00
-7.7721071243e-01,1.2540719509e+00
4.5567691326e-01,7.9180434346e-02
-4.1358315945e-01,1.4876680374e+00
-6.3708639145e-01,1.2915863991e+00
-6.2698990107e-01,1.4489589930e+00
-5.4298347235e-01,1.5274320841e+00
-6.5638279915e-01,1.3389302492e+00
-8.2631427050e-01,1.3111568689e+00
-4.6091270447e-01,1.4894620180e+00
-5.6681013107e-01,1.4592812061e+00
-5.0038063526e-01,1.5154523849e+00
-5.7705199718e-01,1.4468574524e+00
-5.8884024620e-01,1.5285602808e+00
-1.9454345107e-01,1.7559765577e+00
-7.4345719814e-01,1.2121613026e+00
-6.4562475681e-01,1.3617788553e+00
-6.2608283758e-01,1.4504959583e+00
4.5288378000e-01,-4.6261079609e-02
6.6325652599e-01,1.2818120420e-01
6.7845332623e-01,-1.0713721812e-01
-6.6901975870e-01,1.3278621435e+00
-3.5580193996e-01,1.5883467197e+00
-1.2005292177e+00,7.4544954300e-01
5.4325950146e-01,4.5225620270e-01
9.3355220556e-01,1.2777960300e-01
-7.5325143337e-01,1.2849332094e+00
4.6498328447e-01,2.2231310606e-02
8.3090376854e-01,1.2345287949e-01
-2.2154033184e-01,1.6657360792e+00
-6.6650158167e-01,1.2828743458e+00
2.9568338394e-01,4.4413143396e-01
-5.6581020355e-01,1.5022500753e+00
-2.1087184548e-02,2.8739193082e-01
-4.4967937469e-01,1.5338760614e+00
-4.4967937469e-01,1.5338760614e+00
-8.6505341530e-01,1.1926666498e+00
5.8300817013e-01,1.3364881277e-02
7.1879047155e-01,-9.6081662923e-03
-8.4032261372e-01,1.1152619123e+00
5.3888362646e-01,1.0462835431e-02
6.8549561501e-01,1.9410306215e-01
-7.4490588903e-01,1.3303073645e+00
-8.7369322777e-01,9.8662853241e-01
-5.2134662867e-01,1.3549964428e+00
-5.3741025925e-01,1.4482624531e+00
-4.6879306436e-01,1.5307561159e+00
-5.8725833893e-01,1.4812685251e+00
-7.0469760895e-01,1.2510348558e+00
-3.7836104631e-01,1.4904173613e+00
-3.4062767029e-01,1.5408788919e+00
-3.1767952442e-01,1.7659950256e+00
-6.3672560453e-01,1.3559081554e+00
1.6328814626e-01,4.9031800032e-01
-7.6842772961e-01,1.1535373926e+00
-4.4862076640e-01,1.5939788818e+00
-2.3345637321e-01,1.8053582907e+00
4.7197085619e-01,1.7165052891e-01
-2.2744996846e-01,5.2715563774e-01
-8.5482114553e-01,1.2627773285e+00
6.8028008938e-01,-7.3550671339e-02
-7.0901626348e-01,1.5034270287e+00
-5.0200343132e-01,1.6215655804e+00
-6.4931362867e-01,1.2494173050e+00
-3.9994630218e-01,5.0488835573e-01
2.8104653955e-01,1.2625572085e-01
-6.1143124104e-01,1.4249124527e+00
-4.0558382869e-01,1.5149130821e+00
-4.3966808915e-01,1.7116268873e+00
5.0817865133e-01,-9.6972987056e-02
-2.4245846272e-01,3.8962984085e-01
-9.0081399679e-01,1.2155927420e+00
6.2738096714e-01,-8.4569901228e-03
4.1824093461e-01,1.1067713052e-01
-5.9503328800e-01,1.5053021908e+00
-3.6146232486e-01,1.7366609573e+00
-3.5126316547e-01,1.6575574875e+00
-2.7477639914e-01,1.5999611616e+00
-6.5138036013e-01,1.2942504883e+00
6.7889368534e-01,-1.8921068311e-01
-5.7153379917e-01,1.5143395662e+00
2.2917839885e-01,-4.2191416025e-02
-5.6214600801e-01,1.4687659740e+00
-6.4988517761e-01,1.3230485916e+00
2.6460635662e-01,9.5620140433e-02
3.6989331245e-01,1.6471153498e-01
-6.6453248262e-01,1.3357970715e+00
6.2893289328e-01,2.8890825808e-02
-5.0535625219e-01,1.5790878534e+00
-5.9809803963e-01,1.2566732168e+00
-4.9400469661e-01,1.5246362686e+00
-7.3647832870e-01,1.3467259407e+00
-6.1421620846e-01,1.4524745941e+00
-5.4779917002e-01,1.5723644495e+00
-4.5653924346e-01,1.5340354443e+00
-3.0299863219e-01,1.5183740854e+00
6.5696197748e-01,-2.0395778120e-02
4.7835642099e-01,5.5054329336e-02
-6.0583257675e-01,1.3950181007e+00
-2.8603294492e-01,1.8007297516e+00
3.8599848747e-01,2.0898026228e-01
6.7768311501e-01,-6.7760720849e-02
1.2320995331e-02,-1.3514049351e-01
-5.0844997168e-01,1.7700686455e+00
-2.1870484948e-01,1.5927460194e+00
-5.1696264744e-01,1.7219693661e+00
-4.8348131776e-01,1.4717767239e+00
-2.1211291850e-01,1.7828167677e+00
5.3376567364e-01,8.9076183736e-02
8.2459062338e-02,4.0161636472e-01
-2.0842096210e-01,1.6205106974e+00
-1.7599502206e-01,1.8078142405e+00
1.0555729270e-01,5.0730514526e-01
9.5247441530e-01,-6.1781376600e-02
-5.4928886890e-01,1.5665066242e+00
-5.3591072559e-01,1.3225702047e+00
-6.5504300594e-01,1.3941563368e+00
-7.4521082640e-01,1.2405904531e+00
-5.3231167793e-01,1.5365927219e+00
1.9478625059e-01,4.5371508598e-01
-3.6068242788e-01,3.5136204958e-01
-4.9419581890e-02,4.4898784161e-01
-9.1979783773e-01,1.1842312813e+00
-7.1014672518e-01,1.4848418236e+00
-6.1044466496e-01,1.4125671387e+00
-7.1514940262e-01,1.0440050364e+00
